job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
采购工程师（技术类）,石家庄·石家庄·,5-7K,优必欧,贸易/进出口,0-20人,,3-5年,本科,
嵌入式软件工程师,石家庄·石家庄·,8-13K,科恒电子,电子/半导体/集成电路,20-99人,未融资,1-3年,本科,年终奖、 节日福利、 全勤奖、 员工旅游、 五险一金、 餐补
知识产权调解员,石家庄·石家庄·水上公园,4-7K,天皓集团,专利/商标/知识产权,100-499人,不需要融资,1-3年,本科,五险一金、 定期体检、 年终奖、 零食下午茶、 通讯补贴、 员工旅游、 交通补助、 节日福利、 带薪年假
测绘师,石家庄·石家庄·新石,3-6K,河北水工文环境科...,环保,20-99人,,经验不限,大专,五险一金、 年终奖、 员工旅游
V-Trust招聘质量管理/测试,石家庄·石家庄·新火车站,6-9K·13薪,V-Trust,检测/认证,100-499人,未融资,1-3年,大专,交通补助、 餐补、 免费工装、 通讯补贴、 定期体检、 节日福利、 团建聚餐、 股票期权、 年终奖、 底薪加提成、 加班补助、 带薪年假、 宿舍有空调、 保底工资、 节假日加班费、 绩效奖金、 五险一金、 高温补贴、 补充医疗保险
售前技术支持,石家庄·石家庄·金马,5-10K·13薪,自联,通信/网络设备,20-99人,未融资,3-5年,本科,年终奖、 员工旅游
优秀设计师,石家庄·石家庄·中华北大街,10-15K,华庭居装饰,装修装饰,100-499人,不需要融资,3-5年,大专,节日福利、 带薪年假、 年终奖、 加班补助、 餐补、 免费班车、 包吃、 员工旅游、 交通补助、 全勤奖
双休长白班无经验财税专员,石家庄·石家庄·中山东路,3-6K,河北鸿联九五,通信/网络设备,1000-9999人,不需要融资,经验不限,大专,零食下午茶、 通讯补贴、 免费班车、 定期体检、 年终奖、 加班补助、 住房补贴、 餐补、 员工旅游、 包吃、 带薪年假、 节日福利、 补充医疗保险、 交通补助、 全勤奖
.NET高级研发工程师,石家庄·石家庄·建华,9-12K,木鸟民宿,互联网,100-499人,B轮,5-10年,本科,五险一金、 定期体检、 加班补助、 带薪年假、 股票期权、 全勤奖、 节日福利、 餐补、 零食下午茶
财税顾问,石家庄·石家庄·长安公园,4-6K,企税准,财务/审计/税务,20-99人,未融资,1-3年,大专,五险一金、 全勤奖、 员工旅游、 通讯补贴、 节日福利、 零食下午茶、 带薪年假、 交通补助、 年终奖、 餐补
摄影/摄像,石家庄·石家庄·维明,4-8K,万淘天下,媒体,20-99人,未融资,1-3年,大专,节日福利、 通讯补贴、 有无线网、 团建聚餐、 年终奖、 底薪加提成、 员工旅游、 绩效奖金、 保底工资
电子报价工程师,石家庄·石家庄·维明,4-6K,OurPCB,电子/半导体/集成电路,20-99人,未融资,1-3年,大专,绩效奖金、 团建聚餐、 五险一金、 员工旅游、 年终奖、 定期体检、 节日福利、 零食下午茶、 带薪年假
家居设计师,石家庄·石家庄·建华,5-8K,巢美电商,电子商务,20-99人,不需要融资,1年以内,大专,
口腔科医生,石家庄·石家庄·联盟,3-8K,柏林东社区卫生服务站,医疗/护理/卫生,0-20人,,1-3年,大专,
UI设计师,石家庄·石家庄·谈固,4-6K,暖昕女子健康管理中心,医疗健康,20-99人,不需要融资,1-3年,大专,带薪年假、 交通补助、 通讯补贴、 定期体检、 五险、 节日福利、 包吃、 零食下午茶
Java,石家庄·石家庄·青园,15-30K·15薪,中移雄安,移动互联网,1000-9999人,不需要融资,5-10年,本科,年终奖、 五险一金、 六险二金、 通讯补贴、 不加班、 零食下午茶、 补充医疗保险、 住房补贴、 餐补、 节日福利、 包吃、 带薪年假、 定期体检
嵌入式软件工程师,石家庄·石家庄·万象天成,11-20K·13薪,智慧互通,电子/半导体/集成电路,1000-9999人,D轮及以上,3-5年,本科,年终奖、 补充医疗保险、 五险一金、 餐补、 带薪年假、 股票期权、 交通补助、 节日福利
电商美工,石家庄·石家庄·建华,3-6K,河北恩洁环保科技...,环保,0-20人,,5-10年,本科,
六日双休白班无销售性质回访调研➕简单轻松,石家庄·石家庄·中山东路,4-6K,河北鸿联九五,通信/网络设备,1000-9999人,不需要融资,经验不限,大专,带薪年假、 交通补助、 全勤奖、 加班补助、 免费班车、 补充医疗保险、 节日福利、 包吃、 住房补贴、 餐补、 年终奖、 员工旅游、 零食下午茶、 定期体检、 通讯补贴
课程顾问,石家庄·石家庄·勒泰中心,8-12K,思鸿集团,培训机构,500-999人,未融资,经验不限,中专/中技,全勤奖、 节日福利、 带薪年假、 零食下午茶、 年终奖、 底薪加提成、 五险一金、 加班补助
管理组,石家庄·石家庄·师范大学,5-6K,比格比萨,餐饮,20-99人,,1-3年,大专,
平面设计,石家庄·石家庄·育才,4-8K,雅盛新材,玩具/礼品,20-99人,不需要融资,1-3年,大专,
书法老师（兼职全职均可）,石家庄·石家庄·中山西路,3-8K,大袋鼠工作室,文化/体育/娱乐,0-20人,,1-3年,本科,
数据专员,石家庄·石家庄·水上公园,4-6K,欧涵潮玩商贸,批发/零售,20-99人,不需要融资,1年以内,高中,加班补助、 全勤奖
翻译,石家庄·石家庄·石家庄北站,10-11K,河北觅动 Me sport,贸易/进出口,0-20人,,经验不限,大专,
文案策划员,石家庄·石家庄·,4-8K,成都天屿坡互联网科技,电子商务,100-499人,,经验不限,大专,
采购专员,石家庄·石家庄·,5-6K,雷格集团,环保,100-499人,不需要融资,1-3年,大专,节日福利、 带薪年假、 加班补助、 交通补助、 五险一金、 员工旅游、 全勤奖、 年终奖
直播运营,石家庄·石家庄·红旗,4-8K,山水有相逢传媒,文化/体育/娱乐,20-99人,不需要融资,经验不限,高中,零食下午茶、 节日福利、 包住、 定期体检、 保底工资、 生日福利
口腔助理医师 执业医师,石家庄·石家庄·槐北路,4-6K,裕华区博悦口腔,医疗/护理/卫生,0-20人,,经验不限,大专,年终奖
带货主播（接受小白）,石家庄·石家庄·红楼,5-10K,溪海贤,广播/影视,100-499人,,经验不限,大专,绩效奖金、 包住、 节日福利、 免费工装、 意外险、 宿舍有空调、 有无线网
视频剪辑,石家庄·石家庄·育才,4-6K,百丰电子,批发/零售,20-99人,,1-3年,大专,五险、 团建、 法定节假日、 双休
高中英语课程开发教师,石家庄·石家庄·谈固,4-8K,筑学教育,培训机构,20-99人,未融资,经验不限,本科,通讯补贴、 交通补助、 五险一金、 带薪年假
环境研究员（气象）,石家庄·石家庄·,7-12K·14薪,先河环保,数据服务,1000-9999人,已上市,经验不限,本科,全勤奖、 带薪年假、 年终奖、 补充医疗保险、 五险一金
装饰效果图设计师,石家庄·石家庄·,5-6K,艺创,装修装饰,0-20人,,经验不限,大专,
QC（质检员）,石家庄·石家庄·,5-8K,以岭药业,制药,10000人以上,已上市,1-3年,本科,员工旅游、 带薪年假、 五险一金、 交通补助、 定期体检、 节日福利、 免费班车
会计（五险一金、提供住宿、班车、午餐）,石家庄·石家庄·,4-6K,河北凯翔电气科技,机械设备/机电/重工,100-499人,已上市,1-3年,大专,提供住宿、 年终奖、 加班补助、 带薪年假、 定期体检、 五险一金、 免费班车、 节日福利、 全勤奖、 员工旅游、 股票期权
校长/助理,石家庄·石家庄·联盟,5-10K,慧通教育,培训机构,20-99人,不需要融资,3-5年,大专,五险一金、 员工旅游、 通讯补贴、 全勤奖、 年终奖、 节日福利
平面设计（海报设计）,石家庄·石家庄·谈固,6-8K,博众新品,餐饮,20-99人,未融资,1-3年,大专,五险一金、 全勤奖、 保底工资、 团建聚餐、 绩效奖金
技术服务工程师（微生物检测）,石家庄·石家庄·勒泰中心,5-8K,奥星集团,制药,1000-9999人,已上市,经验不限,本科,年终奖、 商业保险、 定期体检、 餐补、 带薪年假、 员工旅游、 五险一金、 通讯补贴、 节日福利、 补充医疗保险、 生日礼物、 零食下午茶
石家庄  文职客服5K  提供宿舍  不加班,石家庄·石家庄·海悦天地,4-7K,河北鸿联九五,通信/网络设备,1000-9999人,不需要融资,经验不限,大专,定期体检、 节日福利、 加班补助、 交通补助、 补充医疗保险、 通讯补贴、 包吃、 全勤奖、 免费班车、 带薪年假、 餐补、 员工旅游、 年终奖、 住房补贴、 零食下午茶
道桥检测工程师,石家庄·石家庄·,5-8K,中交河北土木,其他专业服务,20-99人,,1-3年,本科,定期体检、 节日福利、 年终奖、 员工旅游
解决方案工程师,石家庄·石家庄·东风,7-12K,融和科技,计算机软件,100-499人,A轮,3-5年,本科,加班补助、 生日福利、 带薪年假、 交通补助、 出差补助、 通讯补贴、 年终奖、 五险一金、 节日福利、 股票期权
可行性研究报告编制人员,石家庄·石家庄·新石北路,6-10K,河北深百工程项目管理,其他专业服务,0-20人,,经验不限,大专,全勤奖、 生日福利、 节假日加班费、 团建聚餐、 绩效奖金、 加班补助、 年终奖、 员工旅游、 夜班补助、 交通补助、 节日福利、 底薪加提成、 有无线网
选品买手,石家庄·石家庄·南三条乐汇城,5-6K,广帆文化,贸易/进出口,0-20人,未融资,1年以内,本科,五险一金、 年终奖、 节日福利、 餐补、 交通补助、 带薪年假、 员工旅游、 通讯补贴
美工,石家庄·石家庄·谈固,4-6K·14薪,潘达科技,贸易/进出口,20-99人,不需要融资,1-3年,本科,零食下午茶、 带薪年假、 定期体检、 节日福利、 年终奖、 股票期权、 员工旅游
打印机售后技术支持,石家庄·石家庄·大学城,4-6K,旺田,通信/网络设备,0-20人,,1-3年,初中及以下,
高分子材料研发工程师,石家庄·石家庄·开发区,4-9K,冀信环保,环保,100-499人,未融资,1-3年,本科,全勤奖、 五险、 包吃、 节日福利、 工龄奖、 交通补助、 年终奖、 带薪年假、 员工旅游、 定期体检、 零食下午茶
牙医,石家庄·石家庄·空中花园,8-13K,美年美华,医疗健康,20-99人,未融资,1-3年,中专/中技,五险一金、 定期体检、 带薪年假、 交通补助、 餐补、 年终奖、 节日福利、 零食下午茶、 包吃
自媒体文案编辑,石家庄·石家庄·天山海世界,3-6K,万宜文化传播,互联网,20-99人,不需要融资,经验不限,大专,五险一金
文案策划,石家庄·石家庄·勒泰中心,4-7K,云卓文化,广告/公关/会展,20-99人,A轮,3-5年,本科,生日福利、 年终奖、 保底工资、 五险一金、 团建聚餐、 餐补、 底薪加提成、 节日福利、 绩效奖金、 零食下午茶、 定期体检、 有无线网
文案编辑,石家庄·石家庄·新石,4-7K,鸿林,广告/公关/会展,20-99人,不需要融资,1-3年,本科,加班补助、 年终奖、 景区旅游、 节日福利、 全勤奖、 员工旅游
档案整理数字化项目经理,石家庄·石家庄·水上公园,6-8K,晶品,计算机服务,100-499人,不需要融资,1-3年,大专,工龄奖、 股票期权、 带薪年假、 员工旅游、 餐补、 节日福利、 宿舍有空调、 年终奖、 零食下午茶、 五险
crm项目经理,石家庄·石家庄·北国商城,6-11K,连接科技,企业服务,0-20人,未融资,3-5年,本科,带薪年假、 员工旅游、 通讯补贴、 交通补助、 全勤奖、 节日福利、 电脑补助
专升本工程力、材料力老师,石家庄·石家庄·红旗,5-6K,文亮教育,培训机构,500-999人,不需要融资,1-3年,本科,零食下午茶、 年终奖、 节日福利、 带薪年假、 股票期权、 五险一金
阿里巴巴运营,石家庄·石家庄·水上公园,4-7K,旭阳矿业,矿产/地质,100-499人,未融资,1-3年,大专,五险一金、 加班补助、 全勤奖、 年终奖
行政资质专员,石家庄·石家庄·怀特,4-8K,河北中焦科技,其他行业,20-99人,未融资,1年以内,大专,带薪年假、 全勤奖、 节日福利、 员工旅游、 年终奖
中医医生,石家庄·石家庄·中山东路,5-10K,石家庄爱眼医院,医疗/护理/卫生,100-499人,,经验不限,大专,
啄木鸟家庭维修招聘家电维修,石家庄·石家庄·大郭,6-10K,啄木鸟家庭维修,生活服务,1000-9999人,不需要融资,1-3年,中专/中技,带薪年假、 节日福利、 定期体检、 提供住宿、 五险一金、 股票期权、 年终奖
资料员 双休五险高提成,石家庄·石家庄·建华,3-8K,中视新青河北文化传媒,广播/影视,20-99人,不需要融资,经验不限,中专/中技,股票期权、 带薪年假、 交通补助、 生日福利、 五险一金、 零食下午茶、 员工旅游、 节日福利、 绩效奖金、 底薪加提成、 通讯补贴、 有无线网、 年终奖
预算员,石家庄·石家庄·新火车站,6-11K,河北创辉市政工程,工程施工,20-99人,未融资,3-5年,大专,员工旅游、 节日福利、 包吃
双休审计业务经理,石家庄·石家庄·广安,5-10K,马走日,财务/审计/税务,0-20人,未融资,经验不限,大专,带薪年假、 零食下午茶、 有无线网、 团建聚餐、 员工旅游、 底薪加提成、 绩效奖金、 保底工资
工程咨询师,石家庄·石家庄·裕兴,5-7K,玖融项管,建筑设计,0-20人,,3-5年,大专,
销售无责底薪4500,石家庄·石家庄·南长,5-8K,御珍堂,院校,1000-9999人,未融资,1-3年,大专,员工旅游、 零食下午茶、 五险一金、 带薪年假、 全勤奖、 定期体检、 底薪加提成、 团建聚餐、 保底工资、 免费工装、 股票期权
阿里巴巴国际站运营,石家庄·石家庄·乐汇城,7-8K,博睿赛思,移动互联网,100-499人,已上市,3-5年,大专,年终奖、 免费班车、 员工旅游、 五险一金、 节日福利、 零食下午茶、 餐补、 交通补助、 带薪年假
环境采样员,石家庄·石家庄·铜冶镇,4-6K,旋盈检测,环保,20-99人,未融资,1-3年,大专,加班补助、 员工旅游、 全勤奖、 包吃、 免费班车
初高中文科老师,石家庄·石家庄·东胜广场北,4-8K,石家庄市长安区馨...,培训机构,20-99人,不需要融资,1-3年,本科,带薪年假、 年终奖、 定期体检、 零食下午茶、 餐补、 交通补助、 五险一金、 节日福利、 员工旅游、 通讯补贴、 全勤奖、 股票期权
环保技术员,石家庄·石家庄·新百广场,4-8K,粲然环保科技有限公司,环保,0-20人,未融资,1-3年,本科,项目提成、 餐补、 五险、 节假日双休、 零食下午茶、 交通补助、 节日福利、 员工旅游、 年终奖
高级UI设计师,石家庄·石家庄·万达广场,5-7K·13薪,帝易企划,互联网,20-99人,未融资,3-5年,大专,带薪年假、 节日福利、 双休、 法定正常
质量体系管培生（应届生）,石家庄·石家庄·新石北路,4-9K,乐益迪医疗器械,医疗设备/器械,20-99人,不需要融资,经验不限,大专,五险一金、 通讯补贴、 补充医疗保险、 餐补、 带薪年假、 节日福利
淘宝运营,石家庄·石家庄·桃园,4-9K,尚森商贸,生活服务,20-99人,,1-3年,大专,
媒体策划专员,石家庄·石家庄·,5-8K,联合车展,广告/公关/会展,100-499人,未融资,1-3年,大专,补充医疗保险、 住房补贴、 零食下午茶、 年终奖、 带薪年假、 员工旅游、 节日福利、 定期体检、 五险一金
法务专员,石家庄·石家庄·建华,7-11K,河北人和,环保,10000人以上,不需要融资,3-5年,本科,带薪年假、 员工旅游、 餐补
抖音直播运营,石家庄·石家庄·新火车站,6-11K,河北喜来福科技,家具/家电/家居,20-99人,未融资,3-5年,大专,节日福利、 五险一金、 团建聚餐、 全勤奖、 年终奖、 定期体检、 底薪加提成、 工龄奖、 通讯补贴、 加班补助、 保底工资、 员工旅游、 意外险
工程师（两年经验）,石家庄·石家庄·维明,5-6K,聚龙科创河北环境科技,环保,20-99人,,1-3年,大专,
软件技术经理,石家庄·石家庄·天苑,10-15K,思筹智陆科技股份...,计算机软件,20-99人,未融资,3-5年,本科,团建聚餐、 带薪年假、 全勤奖、 五险、 工龄奖、 节假日加班费
双休底薪4000招外贸业务员,石家庄·石家庄·空中花园,5-10K,发宝商贸,贸易/进出口,0-20人,,1-3年,大专,有无线网、 员工旅游、 绩效奖金、 底薪加提成、 保底工资、 年终奖、 带薪年假、 五险一金
广林招聘手机维修,石家庄·石家庄·,4-7K,广林,通信/网络设备,100-499人,,1年以内,大专,年终奖、 五险一金、 绩效奖金、 加班补助、 全勤奖、 工龄奖、 节日福利、 底薪加提成、 生日福利、 团建聚餐、 有无线网、 免费工装
新乐中职学校招生合伙人,石家庄·石家庄·,8-13K,河北省国匠技工学校,院校,20-99人,,经验不限,大专,节日福利、 免费提供住宿、 通讯补贴、 餐补、 带薪年假、 交通补助、 加班补助、 五险
五险一金+精准资源+课程顾问（无责4k）,石家庄·石家庄·万象天成,11-20K,更上教育,培训机构,100-499人,未融资,经验不限,大专,节日福利、 零食下午茶、 通讯补贴、 生日福利、 带薪年假、 年终奖、 五险一金
电商运营,石家庄·石家庄·开发区,5-6K,乐晶科技,环保,0-20人,,3-5年,大专,底薪加提成、 绩效奖金、 年终奖、 五险一金
项目管理,石家庄·石家庄·育才,10-15K,腾云信息,计算机服务,20-99人,未融资,3-5年,本科,全勤奖、 年终奖、 生日福利、 生日礼物、 通讯补贴、 节日福利、 员工旅游、 加班补助、 股票期权、 定期体检、 公司食堂、 零食下午茶、 餐补、 五险一金
Android开发工程师,石家庄·石家庄·海悦天地,8-13K,天乾地坤CHIENKUN,智能硬件,20-99人,天使轮,3-5年,大专,全勤奖、 加班补助、 年终奖、 五险一金、 员工旅游
环评报告编辑,石家庄·石家庄·建华,6-10K,盈晟环保,环保,20-99人,,1-3年,大专,
高中教师,石家庄·石家庄·体育北大街,5-6K,跃门科技,培训机构,20-99人,,5-10年,本科,
军训教官,石家庄·石家庄·天山海世界,5-6K,河北戎旅,培训机构,20-99人,不需要融资,1-3年,高中,全勤奖、 年终奖、 交通补助、 带薪年假、 加班补助、 员工旅游、 住房补贴、 五险一金、 包住、 餐补、 节日福利
跨境电商运营专员,石家庄·石家庄·新石,3-8K,凯信玻璃钢有限公...,互联网,20-99人,未融资,经验不限,大专,节日福利、 员工旅游、 年终奖、 全勤奖
兼职化学老师,石家庄·石家庄·,6-10K,优蓝学校,培训机构,20-99人,未融资,3-5年,本科,员工旅游、 五险、 定期体检、 带薪年假、 节日福利、 零食下午茶、 工龄工资、 全勤奖
政治兼职教师,石家庄·石家庄·高柱,6-8K,石家庄臻火,培训机构,0-20人,,经验不限,本科,
设计总监助理,石家庄·石家庄·赵佗公园,3-6K,国脉园林,工程施工,0-20人,未融资,1-3年,大专,全勤奖、 交通补助、 年终奖、 加班补助、 员工旅游、 五险一金、 节日福利
中餐厨师,石家庄·石家庄·谈固,5-7K,裕华区漫猫咖啡店,餐饮,0-20人,,3-5年,中专/中技,
河北棣赫工程项目管理招聘焊工,石家庄·石家庄·维明,5-6K,河北棣赫工程项目管理,咨询,100-499人,不需要融资,经验不限,初中及以下,全勤奖、 加班补助、 定期体检、 意外险、 补充医疗保险、 五险一金
普尼医疗招聘质量管理/测试,石家庄·石家庄·开发区,4-7K,普尼医疗,医疗设备/器械,20-99人,未融资,3-5年,本科,员工旅游、 补充医疗保险、 定期体检、 包吃、 五险一金、 餐补、 交通补助、 股票期权、 通讯补贴、 年终奖、 免费班车
药品注册,石家庄·石家庄·开发区,6-8K,凯瑞德医药,制药,20-99人,未融资,1-3年,本科,定期体检、 节日福利、 员工旅游、 全勤奖、 股票期权、 五险一金、 加班补助
新媒体运营,石家庄·石家庄·勒泰中心,4-6K,河北斯富网络科技,美容/美发,0-20人,,1-3年,大专,节日福利、 全勤奖、 加班补助
外贸销售,石家庄·石家庄·裕兴,4-9K,华德网业,贸易/进出口,20-99人,,经验不限,大专,年终奖、 带薪年假、 员工旅游
渠道经理,石家庄·石家庄·勒泰中心,6-11K,博士林科技,计算机服务,100-499人,未融资,1-3年,本科,年终奖、 五险一金、 零食下午茶、 节日福利、 员工旅游
新能源产品服务工程师,石家庄·石家庄·,6-8K·13薪,河北三一,机械设备/机电/重工,100-499人,,1-3年,大专,零食下午茶、 餐补、 高温补贴、 生日福利、 免费工装、 定期体检、 停车免费、 团建聚餐、 五险一金、 通讯补贴、 带薪年假、 节日福利、 住房补贴、 有无线网、 绩效奖金
冲压工程师,石家庄·石家庄·运河桥客运站,3-8K,行言,汽车零部件,0-20人,,1-3年,大专,
带薪休假15天，微课全提，不加班，晋升透明,石家庄·石家庄·跃进,4-9K,石家庄慧之源企业...,广告/公关/会展,20-99人,未融资,1-3年,中专/中技,五险一金、 零食下午茶、 全勤奖、 带薪年假
外贸经理/主管,石家庄·石家庄·联盟,5-8K,佩格贸易,贸易/进出口,20-99人,不需要融资,经验不限,大专,五险一金、 节日福利、 员工旅游、 年终奖、 补充医疗保险
办公室主任,石家庄·石家庄·,5-7K,GK,建材,100-499人,未融资,3-5年,本科,节日福利、 包吃、 定期体检、 交通补助、 通讯补贴
天猫京东拼多多运营,石家庄·石家庄·维明,4-8K,逸听,电子商务,20-99人,不需要融资,1-3年,大专,定期体检、 加班补助、 员工旅游、 年终奖、 五险、 节日福利、 零食下午茶、 全勤奖
无责4500＋高提成   课程顾问 入职五险一金,石家庄·石家庄·长安公园,10-15K,优路教育,培训机构,100-499人,未融资,1-3年,大专,工龄奖、 绩效奖金、 定期体检、 节日福利、 生日福利、 保底工资、 企业年金、 零食下午茶、 交通补助、 通讯补贴、 带薪年假、 员工旅游、 底薪加提成、 五险一金、 有无线网、 年终奖、 团建聚餐、 全勤奖
技术总监,石家庄·石家庄·南长,8-12K,大唛养车,4S店/后市场,1000-9999人,天使轮,3-5年,大专,带薪年假、 包吃、 员工旅游、 零食下午茶、 节日福利、 住房补贴、 年终奖、 股票期权、 交通补助、 五险一金
直播运营,石家庄·石家庄·勒泰中心,4-8K,昂越文化传媒,文化/体育/娱乐,100-499人,未融资,经验不限,大专,节日福利、 晋升空间大、 全勤奖
学生处副主任,石家庄·石家庄·,6-8K,石家庄市桥西区二...,培训机构,1000-9999人,不需要融资,1-3年,大专,补充医疗保险、 带薪年假、 餐补、 包吃、 年终奖、 员工旅游、 节日福利、 加班补助、 定期体检
院校招生经理（工作地点：河北各地级市）,石家庄·石家庄·省博物馆,5-10K,中升教育,培训机构,100-499人,未融资,经验不限,大专,带薪年假、 节日福利、 五险一金、 餐补、 交通补助、 通讯补贴
机械工程师助理,石家庄·石家庄·勒泰中心,5-6K,豪威福环保,环保,20-99人,不需要融资,1年以内,大专,全勤奖、 加班补助、 带薪年假、 员工旅游、 内部岗位培训、 年终奖、 学习补贴、 零食下午茶、 外出学习、 节日福利
高薪诚聘淘宝天猫美工,石家庄·石家庄·育才,4-6K,香樟树,服装/纺织/皮革,0-20人,,经验不限,高中,
文综老师,石家庄·石家庄·开发区,3-8K,阳光学校,在线教育,1000-9999人,不需要融资,3-5年,本科,亲属辅导优惠、 团建培训、 节日福利、 通讯补贴、 生日礼品、 五险一金、 带薪年假、 员工旅游
人事助理专员5000+免费提供住宿,石家庄·石家庄·建华,4-9K,靳博电子,电子商务,100-499人,,经验不限,大专,团建聚餐、 绩效奖金、 包住、 全勤奖、 员工旅游、 有无线网、 五险一金、 宿舍有空调
储备总监（上市公司高薪双休五险一金）,石家庄·石家庄·水上公园,15-30K,行动教育,咨询,1000-9999人,已上市,1-3年,大专,五险一金、 定期体检、 股票期权、 带薪年假、 年终奖、 节日福利、 交通补助、 零食下午茶、 员工旅游
亚马逊/沃尔玛运营专员,石家庄·石家庄·建华,5-7K,北京康尔健野,电子商务,100-499人,不需要融资,1-3年,本科,通讯补贴、 带薪年假、 交通补助、 餐补、 员工旅游、 加班补助、 住房补贴、 全勤奖、 定期体检、 节日福利、 五险一金
博瑞迪招聘质量管理/测试,石家庄·石家庄·,6-8K·13薪,博瑞迪,检测/认证,100-499人,A轮,1-3年,大专,定期体检、 结婚生子礼金、 带薪年假、 加班补助、 补充医疗保险、 节日福利、 包吃、 股票期权、 员工旅游、 五险一金、 餐补、 生日礼品、 年终奖
财务总监,石家庄·石家庄·育才,10-15K,筑宏物业,物业服务,100-499人,,5-10年,本科,
视力调理师,石家庄·石家庄·红旗,4-9K,长安城垣路中壹视...,其他服务业,0-20人,,经验不限,大专,免费工装、 全勤奖、 工龄奖
外贸业务员,石家庄·石家庄·众美凤凰城,3-6K,标普工具,机械设备/机电/重工,20-99人,,经验不限,大专,
设计主管,石家庄·石家庄·新石,10-15K,锦淼文化,广告/公关/会展,0-20人,未融资,5-10年,本科,五险一金、 零食下午茶、 包吃、 交通补助、 节日福利、 通讯补贴
招生顾问（市区就近安排+五险带薪小暑假）,石家庄·石家庄·红旗,5-10K,阳光教育,培训机构,1000-9999人,不需要融资,1年以内,大专,周年福利、 福利积分系统、 奖金、 员工旅游、 生日福利、 带薪年假、 节日福利、 七天小暑假、 通讯补贴
周休两天、无大夜班，无销售,石家庄·石家庄·新石北路,5-6K,众源仁和,企业服务,500-999人,未融资,经验不限,大专,
设计经理/主管,石家庄·石家庄·建华,10-11K,欧派嘉,建材,0-20人,未融资,1-3年,大专,
嵌入式Linux驱动开发工程师,石家庄·石家庄·怀特,8-13K,河北华清,环保,100-499人,未融资,3-5年,大专,餐补、 节日福利、 年终奖、 带薪年假、 加班补助、 五险一金、 全勤奖、 定期体检、 股票期权、 员工旅游、 员工宿舍
助教,石家庄·石家庄·运河桥客运站,5-10K,清臣教育科技,培训机构,0-20人,,1-3年,大专,
测绘公司内业经理,石家庄·石家庄·谈固,5-6K,盛弘测绘,工程施工,20-99人,不需要融资,3-5年,大专,
环境评价工程师,石家庄·石家庄·红楼,5-8K,河北濂润能源有限公司,环保,0-20人,,1-3年,本科,
国内电商运营,石家庄·石家庄·广安,5-10K,百美贸易,电子商务,0-20人,,3-5年,大专,
电商运营,石家庄·石家庄·乐汇城,5-10K,丛远商贸,电子商务,20-99人,未融资,1-3年,高中,
消防安全讲师,石家庄·石家庄·建华,4-8K,石家庄普基消防科技,培训机构,20-99人,不需要融资,经验不限,大专,全勤奖、 有无线网、 带薪年假、 保底工资、 工龄奖、 底薪加提成
财务助理/会计,石家庄·石家庄·新华路,4-6K,中酷商贸,服装/纺织/皮革,500-999人,,1-3年,大专,
银行单位行政班/双休/五险一金,石家庄·石家庄·新石北路,5-8K·13薪,众源仁和,企业服务,500-999人,未融资,经验不限,大专,
售后工程师,石家庄·石家庄·建华,5-6K,新元素医疗,医疗健康,100-499人,B轮,1-3年,大专,加班补助、 带薪年假、 五险一金、 餐补、 交通补助、 节日福利、 年度调薪
医疗器械注册专员,石家庄·石家庄·开发区,3-6K,三信医药,医疗设备/器械,20-99人,,经验不限,大专,
运动康复师,石家庄·石家庄·建华,5-10K,河北健亚体育文化发展,其他专业服务,20-99人,,3-5年,本科,
餐饮店长,石家庄·石家庄·勒泰中心,8-13K·13薪,新致餐饮管理,餐饮,1000-9999人,不需要融资,1-3年,大专,五险一金、 年终奖、 带薪年假、 包吃、 节日福利
外贸经理,石家庄·石家庄·新百广场,5-10K,星卓商贸公司,贸易/进出口,20-99人,不需要融资,1-3年,大专,零食下午茶、 五险一金、 年终奖、 生日福利、 员工旅游、 补充医疗保险、 团建聚餐、 节日福利、 底薪加提成、 带薪年假、 住房补贴、 高温补贴、 有无线网、 绩效奖金
人事助理,石家庄·石家庄·跃进,4-6K,石家庄樊鸿,通信/网络设备,100-499人,未融资,经验不限,大专,五险一金、 全勤奖、 年终奖、 带薪年假、 员工旅游、 节日福利
销售经理/高级销售经理/销售副总监,石家庄·石家庄·万象天成,5-9K,华铁传媒,广告营销,500-999人,未融资,经验不限,大专,员工旅游、 年终奖、 节日福利、 定期体检、 带薪年假、 零食下午茶、 五险一金
产品经理,石家庄·石家庄·,10-15K,Cteck,计算机软件,20-99人,不需要融资,5-10年,大专,五险一金、 年终奖、 住房补贴、 全勤奖、 定期体检、 加班补助、 餐补、 员工旅游、 节日福利、 零食下午茶、 通讯补贴、 股票期权、 包吃
招聘培训经理,石家庄·石家庄·中山西路,8-10K,天津海鑫,租赁/拍卖/典当/担保,100-499人,D轮及以上,3-5年,本科,年终奖、 节日福利、 员工旅游、 休息
会计,石家庄·石家庄·建华,4-6K,石家庄江智商贸有...,其他专业服务,20-99人,不需要融资,3-5年,本科,节假日加班费、 交通补助、 五险一金、 全勤奖、 保底工资、 住房补贴
健身教练,石家庄·石家庄·建华,5-10K,河北清扬传媒,广播/影视,20-99人,,3-5年,本科,节日福利、 生日福利、 零食下午茶、 底薪加提成、 年终奖、 绩效奖金、 保底工资
