job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
Java,郑州·金水区·柳林刘庄,6-8K,郑州佳讯,计算机软件,20-99人,未融资,3-5年,大专,加班补助，节日福利，五险一金，零食下午茶，年终奖
郑州Java 开发（J007302）,郑州·管城回族区·郑州东站,10-12K,雁联技术,计算机软件,1000-9999人,不需要融资,1-3年,本科,加班补助，零食下午茶，年终奖，免费班车，节日福利
java工程师,郑州·金水区·省电视台,15-30K,岩扬,互联网,20-99人,不需要融资,3-5年,大专,
java开发工程师,郑州·中原区·高新区,8-13K,河南幻境教育,计算机软件,20-99人,未融资,3-5年,本科,年终奖，绩效奖金，带薪年假，员工旅游，节假日加班费，五险一金，生日福利，节日福利，定期体检，团建聚餐，法定节假日三薪，有无线网
Java工程师,郑州·金水区·龙子湖,6-10K,汇智咨询,咨询,20-99人,未融资,3-5年,本科,员工旅游，五险一金，股票期权，定期体检，补充医疗保险，年终奖，全勤奖，节日福利
Java开发工程师,郑州·金水区·经三路沿线,5-8K,景观地理研究院,政府/公共事业,20-99人,不需要融资,3-5年,大专,餐补，交通补助，节日福利，通讯补贴，五险一金，带薪年假，加班补助，年终奖
Java,郑州·管城回族区·五洲公园,13-26K,西安华为,通信/网络设备,10000人以上,未融资,1-3年,本科,加班补助，股票期权，定期体检，年终奖，五险一金，节日福利，员工旅游，补充医疗保险
Java,郑州,8-12K,百歌智能,计算机软件,0-20人,不需要融资,3-5年,本科,带薪年假，五险一金，零食下午茶，节日福利，餐补
JAVA开发工程师,郑州·中原区·华强城市广场,8-13K,亿生信软件开发,计算机软件,20-99人,未融资,3-5年,大专,带薪年假，全勤奖，节日福利，五险一金，员工旅游，加班补助，年终奖
Java,郑州·中原区·新郑大,15-16K,林之王,新零售,0-20人,未融资,1-3年,硕士,
Java开发工程师,郑州·中原区·锦艺城,10-15K,北京易讯正通,移动互联网,20-99人,未融资,3-5年,大专,通讯补贴，股票期权，交通补助，加班补助，节日福利，五险一金，员工旅游，餐补，带薪年假，年终奖，定期体检
JAVA开发工程师,郑州·中原区·高新区,5-10K,吉斯星谷,计算机软件,20-99人,未融资,3-5年,本科,
Java,郑州·中牟县·刘集镇,11-20K·13薪,秒动,社交网络,20-99人,天使轮,3-5年,本科,五险一金，通讯补贴，年终奖，股票期权，定期体检，员工旅游，节日福利，交通补助，零食下午茶，加班补助
java中高级工程师,郑州·二七区·淮河路,8-13K,纳睿数科,计算机软件,100-499人,未融资,3-5年,本科,
java高级开发工程师,郑州·中原区·五龙口,11-20K,中软高科,互联网,20-99人,A轮,3-5年,本科,法定节假日三薪，带薪年假，通讯补贴，五险一金，股票期权，员工旅游，生日福利，年终奖，零食下午茶，餐补，节日福利，绩效奖金，团建聚餐
java工程师,郑州·金水区·郑州东站,10-15K·13薪,深纳普思,医疗健康,100-499人,不需要融资,5-10年,本科,住房补贴，年终奖，带薪年假，通讯补贴，零食下午茶，节日福利，交通补助，股票期权，宿舍补贴，五险一金，餐补
Java开发工程师,郑州·中原区·高新区,8-10K·13薪,轻软数据,计算机软件,0-20人,未融资,1-3年,本科,
Java工程师,郑州·新郑市·航空港区,12-24K,万店商品供应链,互联网,100-499人,未融资,5-10年,本科,全勤奖，保底工资，节日福利，绩效奖金，包吃，年终奖，生日福利，底薪加提成，五险一金，包住，有无线网，工龄奖，宿舍有空调，带薪年假
java 后端开发工程师,郑州·金水区·东风路,6-11K,盘古科技,计算机软件,20-99人,未融资,1-3年,大专,五险一金，补充医疗保险，年终奖，加班补助，全勤奖，定期体检，员工旅游，带薪年假，餐补，交通补助，节日福利
java工程师,郑州·管城回族区·郑州东站,8-13K,北京清大科越股份...,计算机软件,100-499人,D轮及以上,1-3年,本科,年终奖，节日福利，定期体检，通讯补贴，带薪年假，员工旅游，工作居住证，零食下午茶，股票期权，交通补助，餐补，北京户口，五险一金
Java开发工程师,郑州·中原区·中原万达,5-8K·13薪,坤正,企业服务,0-20人,未融资,1-3年,本科,
JAVA开发工程师,郑州,13-20K,力安科技,仪器仪表/工业自动化,100-499人,未融资,5-10年,本科,
java,郑州·新郑市·航空港区,6-11K·13薪,鼓点软件,计算机软件,20-99人,不需要融资,3-5年,本科,五险一金，节日福利，定期体检，住房补贴，年终奖，零食下午茶，交通补助，员工旅游，意外险，带薪年假
Java开发工程师,郑州,15-25K,某大型食品公司,食品/饮料/烟酒,500-999人,未融资,3-5年,本科,
java开发工程师,郑州·金水区·祭城,8-12K,万序健康,计算机服务,100-499人,A轮,1-3年,大专,餐补，带薪年假，员工旅游，全勤奖，年终奖，节日福利，加班补助，通讯补贴，五险一金，交通补助
Java开发工程师,郑州·金水区·农科路酒吧街,7-12K,科联电子,信息安全,20-99人,未融资,3-5年,本科,通讯补贴，交通补助，全勤奖，定期体检，五险一金，员工旅游，年终奖，补充医疗保险，节日福利
高级Java工程师,郑州·金水区·曼哈顿广场,12-14K,托普莱特,游戏,1000-9999人,未融资,5-10年,本科,节日福利，带薪年假，年终奖，五险一金
Java,郑州·中原区·高新区,10-15K,天迈科技,移动互联网,500-999人,已上市,5-10年,本科,年终奖，节日福利，免费班车，餐补，生日福利，全勤奖，绩效奖金，带薪年假，加班补助，五险一金
java开发工程师,郑州·中原区·新郑大,9-13K,云计划软件,计算机软件,100-499人,不需要融资,5-10年,大专,五险一金，补充医疗保险，年终奖，节日福利，带薪年假，员工旅游
Java,郑州·金水区·国贸360,6-11K,奇讯医疗,计算机软件,0-20人,未融资,1-3年,本科,五险一金，带薪年假
Java,郑州·金水区·国贸360,7-12K,赛云科技,计算机服务,20-99人,未融资,1-3年,大专,加班补助，带薪年假，员工旅游，节日福利，五险一金
java工程师,郑州·中原区·高新区,6-10K,小研在线,社交网络,0-20人,未融资,1-3年,本科,年终奖，零食下午茶，带薪年假，生日福利，股票期权，节日福利，团建聚餐，五险一金
Java开发工程师,郑州·二七区·兴华南街,5-10K,新字节科技,数据服务,0-20人,不需要融资,3-5年,本科,五险一金，带薪年假，绩效奖金，年终奖，全勤奖
java开发工程师,郑州·中原区·高新区,7-12K,博为智能,工程施工,20-99人,不需要融资,3-5年,本科,五险，交通补助，年终奖，带薪年假，全勤奖，员工旅游，定期体检，节日福利
java开发工程师,郑州·中原区·高新区,6-8K,智成软件,计算机软件,20-99人,未融资,1-3年,本科,
Java,郑州·管城回族区·郑州东站,6-11K,巨猿人科技,计算机软件,20-99人,未融资,3-5年,大专,社保，员工旅游，零食下午茶，补充医疗保险，加班补助，节日福利，股票期权，意外险
Java开发工程师,郑州·二七区·京广路,7-12K,中犇科技,计算机软件,500-999人,未融资,1-3年,大专,带薪年假，五险，节日福利，零食下午茶，全勤奖
java开发工程师,郑州·中原区·高新区,6-11K,新开普,O2O,1000-9999人,已上市,1-3年,本科,定期体检，节日福利，员工旅游，餐补，通讯补贴，补充医疗保险，年终奖，股票期权，带薪年假，五险一金，交通补助
Java开发-短期出差-bj3,郑州·管城回族区·南关,10-12K·13薪,南京版石软件,计算机服务,100-499人,未融资,5-10年,大专,交通补助，节日福利，免费班车，通讯补贴，带薪年假，股票期权，年终奖，包吃，五险一金，全勤奖，加班补助，餐补，零食下午茶，补充医疗保险，员工旅游
java开发,郑州·中原区·高新区,8-12K·13薪,科瑞思拓,计算机软件,100-499人,未融资,3-5年,大专,绩效奖金，节日福利，培训提升，带薪年假，五险一金，全勤奖，加班补助，年终奖，通讯补贴，法定节假日，定期体检，交通补助，零食下午茶，员工旅游，周末双休，牛人带队，餐补，住房补贴
中高级java开发工程师,郑州·中原区·高新区,7-12K,河南华普物联,电子/半导体/集成电路,20-99人,不需要融资,3-5年,大专,员工旅游，带薪年假，有无线网，绩效奖金，全勤奖，团建聚餐，补充医疗保险，年终奖，节日福利，五险一金
高级java开发工程师,郑州·金水区·东建材,7-9K,九六一集团,电子商务,500-999人,不需要融资,3-5年,大专,员工旅游，全勤奖，年终奖，生日福利，节日福利，零食下午茶，带薪年假
Java,郑州·管城回族区·郑州东站,5-8K,鼎海装饰工程有限公司,装修装饰,20-99人,未融资,1-3年,大专,补充医疗保险，加班补助
Java开发工程师,郑州·金水区·北环,7-12K,盒子在线,计算机软件,0-20人,未融资,3-5年,大专,带薪年假，年终奖，节日福利，五险一金，项目奖金
中级java工程师,郑州·金水区·CBD,10-15K·13薪,优讯信息,互联网金融,100-499人,未融资,3-5年,本科,年终奖，定期体检，生日福利，股票期权，节日福利，团建聚餐，出差补助，零食下午茶，员工旅游，意外险，五险一金，带薪年假，有无线网
Java工程师,郑州·中原区·高新区,6-9K,骁宇充电,其他服务业,100-499人,未融资,3-5年,大专,包吃，补充医疗保险，加班补助，带薪年假，全勤奖，节日福利，年终奖，五险一金，餐补，通讯补贴，交通补助，员工旅游，住房补贴，股票期权
Java开发工程师,郑州·金水区·经三路沿线,6-10K,骏龙数据,计算机软件,0-20人,未融资,3-5年,本科,节日福利，定期体检，餐补，零食下午茶，五险一金
Java开发工程师,郑州·中原区·高新区,8-10K·13薪,精华教育,计算机软件,100-499人,已上市,1-3年,本科,定期体检，五险一金，节日福利，带薪年假，年终奖，团建福利
JAVA工程师,郑州·管城回族区·美景鸿城,8-12K,首诺网络,计算机软件,20-99人,未融资,3-5年,大专,定期体检，节日福利，年终奖，员工旅游，股票期权，全勤奖，交通补助，住房补贴，五险一金，餐补
java开发工程师,郑州·中原区·五龙口,10-15K,易码帮科技,智能硬件,500-999人,未融资,3-5年,大专,年终奖，节日福利，工龄奖，底薪加提成，带薪年假，团建聚餐，生日福利，股票期权，五险一金，绩效奖金，有无线网，全勤奖
Java,郑州·中原区·高新区,4-8K,叁柒壹,移动互联网,0-20人,未融资,1-3年,本科,
Java工程师,郑州·管城回族区·郑州东站,15-30K,新橙科技,计算机软件,100-499人,不需要融资,3-5年,本科,节日福利，健身房，橙长培训，带薪年假，五险一金，包吃，团建聚餐，补充医疗保险，员工旅游，定期体检，绩效奖金
Java开发工程师,郑州·金水区·郑州东站,8-10K,安硕信息技术,计算机软件,1000-9999人,已上市,3-5年,本科,餐补，交通补助，年终奖，住房补贴，股票期权，通讯补贴，五险一金，带薪年假，节日福利，定期体检
java开发工程师,郑州·管城回族区·郑州东站,12-20K,科创信息技术股份...,计算机软件,1000-9999人,未融资,5-10年,本科,
java开发,郑州,7-12K,山东永川,通信/网络设备,20-99人,未融资,1-3年,本科,
Java高级工程师,郑州·金水区·科技市场,10-15K,郑州宏方红,医疗健康,20-99人,未融资,3-5年,大专,五险一金，加班补助，员工旅游
Java后端开发工程师,郑州·金水区·祭城,5-8K,中州智慧水利研究院,计算机软件,20-99人,不需要融资,5-10年,本科,零食下午茶，带薪年假，餐补，定期体检，年终奖，交通补助，补充医疗保险，加班补助，全勤奖，住房补贴，五险一金，通讯补贴，节日福利，股票期权，员工旅游
JAVA程序员,郑州·金水区·郑州东站,5-10K,金象客运,交通/运输,20-99人,未融资,3-5年,大专,员工旅游，带薪年假，全勤奖，年终奖
Java,郑州·中原区·五龙口,6-11K,小石科技,互联网,20-99人,不需要融资,3-5年,大专,零食下午茶，员工旅游，年终奖，带薪年假，全勤奖，节日福利，五险一金，聚餐，游戏时间
Java,郑州·中原区·高新区,10-15K,睿库云,计算机软件,0-20人,未融资,3-5年,本科,五险一金，年终奖，带薪年假，节日福利
Java开发工程师,郑州·金水区·大石桥,5-6K·13薪,智图九州,计算机软件,20-99人,未融资,1-3年,本科,五险一金
java开发工程师,郑州·金水区·科技市场,5-8K,韦尔科技,互联网,20-99人,天使轮,1-3年,本科,全勤奖，五险一金，零食下午茶，带薪年假
java工程师,郑州·管城回族区·郑州东站,10-15K,郑州卡卡罗特,计算机软件,20-99人,天使轮,5-10年,学历不限,交通补助，通讯补贴，餐补，加班补助，补充医疗保险，节日福利，定期体检，年终奖，五险一金，零食下午茶，员工旅游
Java开发工程师,郑州·管城回族区·郑州东站,10-15K·13薪,神州新桥,互联网,1000-9999人,不需要融资,3-5年,本科,带薪年假，节日福利，员工旅游，年终奖，补充医疗保险，餐补，五险一金，通讯补贴，定期体检，海外游
Java,郑州,6-7K,锦诚,通信/网络设备,20-99人,未融资,3-5年,大专,
Java,郑州·中原区·新郑大,1-3K,拉莫尔,数据服务,0-20人,未融资,1-3年,本科,
JAVA开发工程师,郑州·金水区·龙子湖校区,7-9K,厚普科技,互联网,20-99人,不需要融资,1-3年,本科,员工旅游，五险一金，节日福利，年终奖，餐补，带薪年假，全勤奖
高级java开发工程师,郑州·金水区·CBD,14-16K,中芯辉腾,计算机软件,20-99人,不需要融资,5-10年,本科,有无线网，保底工资，零食下午茶，夜班补助，底薪加提成，绩效奖金，团建聚餐，意外险，节假日加班费，节日福利，定期体检，五险一金，餐补，补充医疗保险，股票期权，工龄奖，全勤奖，年终奖，加班补助，生日福利
JAVA项目经理,郑州·中原区·新郑大,8-13K,代号七天,生活服务,100-499人,未融资,3-5年,本科,股票期权，带薪年假，零食下午茶
java高级研发工程师,郑州·金水区·北环,8-13K,河南云飞科技,农/林/牧/渔,100-499人,未融资,3-5年,本科,节日福利，餐补，五险一金，全勤奖，零食下午茶，带薪年假，员工旅游，年终奖
JAVA开发工程师,郑州·新郑市·新郑机场,7-12K,华砂信息,计算机软件,20-99人,未融资,3-5年,大专,加班补助，免费班车，通讯补贴，年终奖，零食下午茶，补充医疗保险，五险一金，带薪年假，员工旅游，定期体检，交通补助，交通补贴，股票期权，提供住宿，住房补贴，节日福利
JAVA开发工程师,郑州·中牟县·白沙镇,10-15K,八角科技,移动互联网,100-499人,不需要融资,3-5年,大专,五险一金，节假日加班费，员工旅游，保底工资，宿舍有空调，全勤奖，有无线网，底薪加提成，工龄奖，包住，加班补助
JAVA-河南,郑州·二七区·淮河路,9-14K,云融天下,互联网,100-499人,A轮,3-5年,本科,带薪年假，五险一金，定期体检，补充医疗保险，餐补
JAVA开发工程师,郑州·金水区·俭学街,8-13K,凯格科技,计算机软件,100-499人,不需要融资,3-5年,大专,股票期权，全勤奖，五险一金，年终奖，零食下午茶
JAVA 高级工程师,郑州·管城回族区·经开区,10-15K,猫果网,移动互联网,20-99人,不需要融资,5-10年,本科,
Java开发工程师,郑州·金水区·龙子湖校区,10-15K,跃薪时代,矿产/地质,100-499人,未融资,3-5年,本科,
Java开发工程师,郑州·中原区·淮河路,8-12K,河南省职教中心,培训机构,20-99人,未融资,3-5年,大专,
（郑州）Java开发工程师,郑州·金水区·郑州东站,10-15K,拓尔思,互联网,1000-9999人,已上市,3-5年,本科,零食下午茶，餐补，通讯补贴，定期体检，年终奖，五险一金，节日福利，补充医疗保险，带薪年假，交通补助
高级java开发工程师,郑州·金水区·郑州东站,10-15K,渡信科技,互联网,0-20人,未融资,5-10年,本科,
Java研发工程师,郑州·金水区·龙子湖校区,8-12K,新奥特,互联网,500-999人,已上市,1-3年,本科,补充医疗保险，节日福利，餐补，带薪年假，通讯补贴，定期体检，五险一金
Java开发工程师,郑州·金水区·北龙湖,12-18K,高凌信息,信息安全,500-999人,已上市,3-5年,本科,五险一金，定期体检，商业保险，带薪年假，员工旅游，节日福利，生日福利，年终奖，团建聚餐
Java后端工程师,郑州·金水区·北环,5-8K,博喻,移动互联网,0-20人,未融资,1-3年,本科,全勤奖，定期体检，零食下午茶，年终奖，五险一金，节日福利，保底工资，带薪年假，员工旅游，团建聚餐
Java开发,郑州·金水区·省人民医院,6-10K,中机智造,计算机软件,20-99人,不需要融资,1-3年,本科,地铁周边，节日福利，智能硬件，移动互联网，公司氛围好
JAVA开发工程师,郑州·金水区·CBD,5-9K,明道优术智能,智能硬件,20-99人,未融资,1-3年,本科,员工旅游，住房补贴，带薪年假，餐补，零食下午茶，年终奖，股票期权，补充医疗保险，交通补助，定期体检，五险一金，加班补助，通讯补贴，全勤奖，节日福利
高级java开发工程师,郑州·中原区·高新区,12-17K,威科姆科技,在线教育,500-999人,已上市,5-10年,本科,员工公寓，零食下午茶，五险一金，股票期权，带薪年假，餐补，节日福利，通讯补贴，定期体检
java开发,郑州·金水区·市体育中心,6-7K,上海地听,计算机软件,100-499人,未融资,经验不限,本科,五险一金，团队活动，节日福利，定期体检，年终奖，零食下午茶，补充公积金
Java,郑州·管城回族区·东建材,8-15K,梦潞科技集团,互联网,100-499人,C轮,3-5年,大专,
高级Java开发工程师,郑州·中原区·高新区,10-15K,天云聚合,互联网,20-99人,未融资,5-10年,本科,交通补助，带薪年假，团建聚餐，绩效奖金，节日福利
Java研发工程师,郑州·中原区·新郑大,15-30K,华为云计算,计算机服务,10000人以上,不需要融资,1-3年,本科,节假日加班费，生日福利，加班补助，员工旅游，五险一金，带薪年假，补充医疗保险，定期体检，法定节假日三薪，绩效奖金，交通补助，年终奖，节日福利，免费班车，夜班补助
中级java开发工程师,郑州·管城回族区·郑州东站,10-15K,米健医疗,医疗健康,100-499人,不需要融资,3-5年,本科,五险一金，带薪年假，通讯补贴，交通补助
Java开发工程师,郑州·金水区·祭城,12-16K,量投科技,计算机软件,100-499人,A轮,1-3年,本科,交通补助，生日福利，节假日加班费，高温补贴，员工旅游，股票期权，五险一金，补充医疗保险，团建聚餐，带薪年假，保底工资，零食下午茶，定期体检，年终奖，节日福利
全栈Java开发工程师,郑州·二七区·长城康桥华城,8-13K,北京天宏博(郑州),计算机软件,20-99人,未融资,3-5年,本科,定期体检，节日福利，员工旅游，团建聚餐，绩效奖金，五险一金，加班补助，年终奖，带薪年假，零食下午茶
Java开发工程师,郑州·金水区·CBD,12-18K·13薪,智灵时代,互联网,100-499人,不需要融资,5-10年,本科,年终奖，带薪年假，节日福利，餐补，交通补助，股票期权，员工旅游，加班补助，五险一金
java开发,郑州·管城回族区·郑州东站,15-30K·13薪,蚂蚁金服,互联网,10000人以上,未融资,经验不限,本科,年终奖，带薪年假，定期体检，餐补，节日福利，股票期权，五险一金，员工旅游，补充医疗保险
java工程师,郑州·中原区·凯旋门,6-11K,博思同享,计算机软件,0-20人,未融资,3-5年,学历不限,
Java,郑州·管城回族区·郑州东站,5-6K,SVC价值供应链,计算机软件,20-99人,未融资,1-3年,大专,
Java 高级开发工程师,郑州·中原区·高新区,10-15K·13薪,汉威科技,仪器仪表/工业自动化,1000-9999人,已上市,3-5年,本科,五险一金，交通补助，定期体检，免费班车，节日福利，员工旅游，年终奖，餐补，包吃，带薪年假
Java（东华医为-郑州）,郑州·管城回族区·郑州东站,15-20K·13薪,东华软件,计算机软件,10000人以上,已上市,5-10年,本科,节日福利，带薪年假，带薪年假，年终奖，双休朝九晚六，定期体检，加班补助，五险一金，补充医疗保险
java研发工程师,郑州·管城回族区·第八大街,6-10K·13薪,汇智丰,计算机软件,20-99人,未融资,3-5年,本科,
Java开发工程师,重庆·沙坪坝区·磁器口,10-15K,首筑网络科技,互联网,0-20人,未融资,3-5年,本科,
Java开发工程师,重庆·渝北区·汽博中心,15-25K·14薪,用友网络,互联网,10000人以上,已上市,3-5年,本科,补充医疗保险，定期体检，通讯补贴，五险一金，加班补助，节日福利，免费班车，全勤奖，年终奖，股票期权，交通补助，带薪年假，餐补，员工旅游
java开发（学信网全日制本科）,重庆·渝北区·大竹林,11-16K,诚迈科技,移动互联网,1000-9999人,已上市,3-5年,本科,加班补助，通讯补贴，节日福利，员工旅游，交通补助，带薪年假，餐补
java开发工程师,重庆·南岸区·弹子石,10-15K·13薪,东方中讯,信息安全,20-99人,不需要融资,3-5年,本科,节日福利，股票期权，定期体检，带薪年假，餐补，五险一金，年终奖
Java工程师,重庆·渝北区·大竹林,10-15K,劢齐医疗,智能硬件,100-499人,D轮及以上,1-3年,本科,零食下午茶，年终奖，节日福利，餐补，定期体检，交通补助，股票期权，五险一金
Java工程师,重庆·沙坪坝区·大学城,8-13K,优霓空,计算机软件,0-20人,未融资,1-3年,本科,节日福利，股票期权，加班补助，带薪年假，员工旅游，交通补助，五险一金，年终奖，全勤奖
JAVA技术（前端+后端）,重庆·渝北区·汽博中心,7-12K·13薪,知向云,互联网,20-99人,不需要融资,3-5年,本科,五险一金，零食下午茶，节日福利，交通补助，通讯补贴，餐补，年终奖，带薪年假
java工程师,重庆·南岸区·茶园新区,8-10K,好老师教育,培训机构,1000-9999人,未融资,1-3年,大专,节日福利，生日福利，团建聚餐，带薪福利假
初级java工程师,重庆·渝北区·财富中心,8-13K,视洞科技,互联网,100-499人,A轮,1-3年,本科,五险一金，带薪年假，年终奖，节日福利，定期体检，公积金实缴，零食下午茶，加班补助，导师带教，员工旅游，餐补
java开发工程师,重庆·江北区·观音桥,10-11K,Globebill,互联网金融,100-499人,未融资,1-3年,本科,定期体检，五险一金，加班补助，节日福利，餐补，带薪年假
Java,重庆·九龙坡区·石桥铺,6-10K,重庆创润金科技,互联网,100-499人,A轮,1-3年,大专,零食下午茶，绩效奖金，节日福利，全勤奖，带薪年假，团建聚餐，底薪加提成，股票期权，年终奖
银行-java,重庆·渝北区·新牌坊,6-7K,易诚互动,互联网,1000-9999人,不需要融资,经验不限,本科,五险一金，加班补助，通讯补贴，带薪年假，员工旅游，零食下午茶，定期体检，餐补，节日福利
Java工程师,重庆·江北区·冉家坝,6-11K,图度科技,计算机软件,0-20人,天使轮,经验不限,本科,带薪年假，定期体检，五险一金，年终奖，股票期权，加班补助
重庆java开发（学信本科+信贷项目）,重庆·渝中区·解放碑,8-13K,山东浪潮数字服务,计算机软件,500-999人,未融资,3-5年,本科,
java开发,重庆·渝中区·解放碑,8-10K,安硕信息,计算机软件,1000-9999人,已上市,1-3年,本科,定期体检，餐补，股票期权，带薪年假，年终奖，五险一金
Java,重庆·渝北区·财富中心,2100-3000元/周,德萍科技,计算机软件,20-99人,未融资,3-5年,大专,
java开发工程师（重庆）,重庆·渝北区·财富中心,7-11K,摩卡软件,计算机软件,500-999人,不需要融资,1-3年,大专,五险一金，补充医疗保险，员工旅游，年终奖，带薪年假，通讯补贴，交通补助，节日福利，定期体检
Java开发_驻场银行_初/中/高,重庆·渝中区·解放碑,11-20K,长亮科技,计算机软件,1000-9999人,已上市,1-3年,本科,年终奖，补充医疗保险，零食下午茶，定期体检，节日福利，五险一金，带薪年假，通讯补贴，员工旅游
java开发工程师,重庆·江北区·大石坝,10-15K,盛焰能源,石油/石化,100-499人,未融资,3-5年,大专,有无线网，定期体检，带薪年假，交通补助，生日福利，高温补贴，工龄奖，节日福利，五险一金
Java软件工程师,重庆·渝北区·财富中心,10-15K·13薪,合数云,电子商务,20-99人,未融资,5-10年,本科,
java，php兼职外包开发,重庆·渝中区·大坪,15-16K,培鑫斯特,互联网,0-20人,未融资,3-5年,学历不限,宿舍有空调，包住，节假日加班费，五险一金，法定节假日三薪，加班补助，团建聚餐，年终奖，有无线网
java开发工程师,重庆·九龙坡区·石桥铺,9-14K·13薪,瑞和云图,信息安全,20-99人,A轮,3-5年,本科,五险一金，零食下午茶，节日福利，加班补助，年终奖，股票期权，带薪年假，员工旅游，定期体检，补充医疗保险
java程序员,重庆·渝中区·上清寺,3-6K,乘风航空,其他服务业,20-99人,不需要融资,1-3年,大专,五险，有无线网，包吃，带薪年假，全勤奖，绩效奖金
java开发,重庆·沙坪坝区·大学城,7-12K,万梦传媒,电子商务,20-99人,未融资,3-5年,大专,
Java,重庆·九龙坡区·华岩,8-13K,重庆弈联数聚科技,数据服务,20-99人,未融资,3-5年,本科,全勤奖，年终奖，生日福利，五险一金，节日福利，零食下午茶，餐补，加班补助，绩效奖金，带薪年假
Java,重庆·渝北区·加州,7-12K,一五零四科技,音乐/视频/阅读,20-99人,不需要融资,5-10年,学历不限,
Java开发工程师,重庆·南岸区·茶园新区,6-9K,沙师弟,互联网,100-499人,B轮,1-3年,本科,全勤奖，交通补助，加班补助，年终奖，通讯补贴，节日福利，股票期权，员工旅游，带薪年假
java开发工程师（航空）,重庆·渝北区·大竹林,12-14K,深圳雁联技术服务,互联网金融,500-999人,未融资,5-10年,大专,
java工程师,重庆·北碚区·蔡家岗,10-15K,君林,计算机软件,20-99人,A轮,1-3年,本科,五险一金，带薪年假，节日福利，加班补助，零食下午茶，住房补贴，年终奖，员工旅游
java开发工程师,重庆,20-25K·15薪,某500强上市公司,银行,1000-9999人,不需要融资,经验不限,本科,补充医疗保险，餐补，五险一金，带薪年假，节日福利，定期体检，员工关怀，零食下午茶，年终奖，工会福利
Java开发工程师,重庆·渝北区·人和,10-14K·14薪,京础科技,通信/网络设备,20-99人,未融资,经验不限,本科,五险一金，节日福利，包吃，定期体检，员工旅游，年终奖
Java,重庆·渝北区·新牌坊,15-16K,重庆万联异日科技,计算机软件,0-20人,未融资,1-3年,本科,
Java,重庆·九龙坡区·石桥铺,7-12K·13薪,云屯智能科技,智能硬件,0-20人,未融资,3-5年,本科,
Java,重庆·九龙坡区·石桥铺,5-10K,重庆特迪物联网云计算,互联网,20-99人,天使轮,1-3年,学历不限,定期体检，股票期权，加班补助，年终奖，员工旅游，补充医疗保险，全勤奖，五险一金，带薪年假
JAVA全栈工程师,重庆·南岸区·南坪,13-14K·15薪,风行智能,计算机软件,0-20人,未融资,3-5年,本科,
JAVA 后端开发工程师,重庆·渝北区·黄泥塝,12-15K,量多多科技,互联网,0-20人,未融资,5-10年,本科,
JAVA（对日外包）,重庆·渝北区·光电园,8-12K,网达软件,计算机软件,1000-9999人,已上市,1-3年,本科,五险一金，节日福利，免费班车，带薪年假，年终奖，补充医疗保险，零食下午茶
Java软件工程师,重庆,9-14K,华峰集团有限公司,其他行业,10000人以上,已上市,3-5年,本科,五险一金，带薪年假，定期体检，年终奖，加班补助，免费班车，餐补
JAVA初级程序员,重庆·九龙坡区·石桥铺,4-5K,创傲网络,游戏,20-99人,未融资,经验不限,大专,五险一金，全勤奖，餐补，包吃，节日福利
重庆Java,重庆,19-21K,某500强上市公司,计算机软件,1000-9999人,已上市,1-3年,本科,交通补助，股票期权，年终奖，通讯补贴，带薪年假，餐补，五险一金，定期体检，节日福利，住房补贴
Java,重庆·沙坪坝区·三峡广场,15-16K,重庆老店科技有限公司,移动互联网,500-999人,未融资,1-3年,本科,
Java开发工程师,重庆·九龙坡区·杨家坪,5-8K,航易大数据研究院,互联网,0-20人,未融资,1-3年,大专,
Java软件工程师,重庆·南岸区·茶园新区,5-9K,上海万路信息技术...,计算机软件,20-99人,未融资,1-3年,本科,五险一金，年终奖，股票期权，带薪年假
java开发,重庆·渝北区·光电园,5-9K,武汉佰钧成技术,计算机软件,1000-9999人,不需要融资,1-3年,大专,节日福利，补充医疗保险，带薪年假，定期体检，五险一金
java全栈,重庆·江北区·五里店,8-11K·13薪,重庆赛辰科技有限公司,计算机软件,0-20人,未融资,1-3年,大专,
Java开发工程师,重庆·沙坪坝区·大学城,4-9K,合对面科技,游戏,20-99人,未融资,经验不限,学历不限,
JAVA开发,重庆·南岸区·茶园新区,8-13K,重庆购冕会互联网服务,电子商务,20-99人,未融资,5-10年,大专,交通补助，带薪年假，餐补，绩效奖金，通讯补贴
java开发,重庆·江北区·五里店,10-15K,拓保软件,计算机软件,1000-9999人,不需要融资,3-5年,本科,生日福利，绩效奖金，全勤奖，加班补助，保底工资，年终奖，意外险，员工旅游，补充医疗保险，零食下午茶，节日福利，团建旅游，有无线网，带薪年假，底薪加提成，定期体检，免费班车，餐补，五险一金，体检
Java,重庆·渝中区·朝天门,15-30K,领创集团,移动互联网,1000-9999人,D轮及以上,3-5年,本科,补充医疗保险，带薪年假，定期体检，员工旅游，包吃，餐补，年终奖，全勤奖，五险一金，股票期权，住房补贴，零食下午茶，交通补助，加班补助
java工程师,重庆·江北区·观音桥,6-9K,荣景泰,贸易/进出口,0-20人,未融资,1-3年,本科,五险一金，员工旅游，全勤奖，带薪年假，年终奖，定期体检
